timestamp_s,timestamp_us,power,voltage,current
1774832283,363543,0.105038,3.238750,0.032449
1774832283,427745,0.105038,3.238750,0.032449
1774832283,491947,0.105038,3.238750,0.032445
1774832283,556179,0.105038,3.238750,0.032449
1774832283,620380,0.105038,3.238750,0.032440
1774832283,684612,0.105038,3.237500,0.032445
1774832283,748814,0.105160,3.238750,0.032474
1774832283,813015,0.105405,3.237500,0.032528
1774832283,877247,0.105405,3.238750,0.032547
1774832283,941449,0.105282,3.238750,0.032528
1774832284,5650,0.105282,3.238750,0.032518
1774832284,69882,0.105282,3.237500,0.032513
1774832284,134084,0.105282,3.238750,0.032498
1774832284,198286,0.105282,3.238750,0.032484
1774832284,262518,0.105160,3.238750,0.032474
1774832284,326719,0.105038,3.238750,0.032464
1774832284,390921,0.105038,3.238750,0.032459
1774832284,455153,0.105038,3.238750,0.032459
1774832284,519354,0.105038,3.237500,0.032454
1774832284,583556,0.105038,3.238750,0.032454
1774832284,647788,0.105038,3.238750,0.032454
1774832284,711989,0.105038,3.238750,0.032454
1774832284,776222,0.105038,3.238750,0.032459
1774832284,840423,0.106260,3.238750,0.032787
1774832284,904625,0.105282,3.237500,0.032528
1774832284,968857,0.105282,3.238750,0.032518
1774832285,33058,0.105282,3.238750,0.032503
1774832285,97260,0.105282,3.238750,0.032493
1774832285,161492,0.105282,3.238750,0.032484
1774832285,225693,0.105160,3.238750,0.032469
1774832285,289895,0.105038,3.238750,0.032454
1774832285,354127,0.105038,3.238750,0.032449
1774832285,418328,0.105038,3.238750,0.032445
1774832285,482561,0.105038,3.238750,0.032445
1774832285,546762,0.105282,3.238750,0.032508
1774832285,610964,0.105282,3.238750,0.032498
1774832285,675196,0.105282,3.238750,0.032489
1774832285,739397,0.105282,3.238750,0.032479
1774832285,803599,0.106260,3.238750,0.032826
1774832285,867831,0.105405,3.238750,0.032547
1774832285,932032,0.105405,3.238750,0.032528
1774832285,996234,0.105282,3.238750,0.032523
1774832286,60466,0.105282,3.238750,0.032508
1774832286,124668,0.105282,3.238750,0.032493
1774832286,188900,0.105282,3.238750,0.032484
1774832286,253101,0.105282,3.238750,0.032469
1774832286,317303,0.105038,3.238750,0.032464
1774832286,381535,0.105038,3.238750,0.032459
1774832286,445736,0.105038,3.238750,0.032454
1774832286,509938,0.105038,3.238750,0.032454
1774832286,574170,0.105038,3.238750,0.032454
1774832286,638371,0.105038,3.238750,0.032449
1774832286,702573,0.105038,3.238750,0.032449
1774832286,766805,0.105038,3.238750,0.032449
1774832286,831007,0.105405,3.238750,0.032528
1774832286,895208,0.105405,3.238750,0.032533
1774832286,959440,0.105282,3.238750,0.032523
1774832287,23642,0.105282,3.237500,0.032508
1774832287,87843,0.105282,3.238750,0.032498
1774832287,152075,0.105282,3.238750,0.032484
1774832287,216277,0.105282,3.238750,0.032474
1774832287,280509,0.105160,3.238750,0.032464
1774832287,344710,0.105038,3.238750,0.032454
1774832287,408943,0.105038,3.238750,0.032449
1774832287,473144,0.105038,3.238750,0.032449
1774832287,537346,0.105038,3.238750,0.032449
1774832287,601578,0.105038,3.238750,0.032449
1774832287,665779,0.105038,3.238750,0.032449
1774832287,729981,0.105282,3.238750,0.032484
1774832287,794213,0.105282,3.238750,0.032513
1774832287,858414,0.105405,3.238750,0.032533
1774832287,922616,0.105282,3.238750,0.032518
1774832287,986848,0.105282,3.238750,0.032508
1774832288,51049,0.105282,3.238750,0.032493
1774832288,115251,0.105282,3.238750,0.032479
1774832288,179483,0.105160,3.238750,0.032469
1774832288,243685,0.105038,3.237500,0.032459
1774832288,307886,0.105160,3.238750,0.032484
1774832288,372118,0.105282,3.237500,0.032503
1774832288,436320,0.105282,3.238750,0.032493
1774832288,500521,0.105282,3.238750,0.032484
1774832288,564753,0.105282,3.238750,0.032469
1774832288,628955,0.105038,3.238750,0.032454
1774832288,693156,0.105038,3.238750,0.032449
1774832288,757389,0.105160,3.238750,0.032474
1774832288,821590,0.106382,3.238750,0.032865
1774832288,885822,0.105405,3.238750,0.032542
1774832288,950024,0.105282,3.238750,0.032528
1774832289,14225,0.105282,3.238750,0.032518
1774832289,78457,0.105282,3.238750,0.032503
1774832289,142659,0.105282,3.238750,0.032493
1774832289,206891,0.105282,3.238750,0.032484
1774832289,271092,0.105160,3.238750,0.032469
1774832289,335294,0.105160,3.238750,0.032459
1774832289,399526,0.105038,3.238750,0.032454
1774832289,463728,0.105038,3.238750,0.032459
1774832289,527929,0.105038,3.238750,0.032454
1774832289,592161,0.105038,3.238750,0.032449
1774832289,656363,0.105038,3.238750,0.032449
1774832289,720564,0.105038,3.238750,0.032449
1774832289,784796,0.106137,3.238750,0.032791
1774832289,848998,0.105282,3.237500,0.032542
1774832289,913230,0.105282,3.238750,0.032528
1774832289,977431,0.105282,3.238750,0.032518
1774832290,41633,0.105282,3.238750,0.032508
1774832290,105865,0.105282,3.238750,0.032493
1774832290,170067,0.105282,3.238750,0.032484
1774832290,234268,0.105160,3.238750,0.032469
1774832290,298500,0.105038,3.238750,0.032459
1774832290,362702,0.105038,3.238750,0.032454
1774832290,426903,0.105038,3.238750,0.032459
1774832290,491135,0.105038,3.238750,0.032454
1774832290,555337,0.105038,3.238750,0.032454
1774832290,619538,0.105038,3.238750,0.032449
1774832290,683770,0.105038,3.238750,0.032449
1774832290,747972,0.105038,3.238750,0.032449
1774832290,812174,0.105282,3.238750,0.032508
1774832290,876406,0.105405,3.238750,0.032542
1774832290,940607,0.105282,3.238750,0.032528
1774832291,4839,0.105282,3.237500,0.032513
1774832291,69041,0.105282,3.238750,0.032503
1774832291,133273,0.105282,3.238750,0.032489
1774832291,197474,0.105282,3.238750,0.032479
1774832291,261676,0.105038,3.238750,0.032464
1774832291,325908,0.105038,3.238750,0.032459
1774832291,390109,0.105038,3.238750,0.032454
1774832291,454311,0.105038,3.238750,0.032454
1774832291,518543,0.105038,3.238750,0.032454
1774832291,582745,0.105038,3.238750,0.032449
1774832291,646946,0.105038,3.238750,0.032449
1774832291,711178,0.105038,3.238750,0.032449
1774832291,775380,0.105038,3.238750,0.032449
1774832291,839581,0.106504,3.238750,0.032875
1774832291,903813,0.105405,3.238750,0.032542
1774832291,968015,0.105282,3.238750,0.032523
1774832292,32216,0.105282,3.238750,0.032513
1774832292,96449,0.105282,3.238750,0.032498
1774832292,160650,0.105282,3.238750,0.032489
1774832292,224882,0.105282,3.238750,0.032479
1774832292,289084,0.105160,3.238750,0.032464
1774832292,353285,0.105038,3.238750,0.032459
1774832292,417517,0.105038,3.238750,0.032459
1774832292,481719,0.105038,3.238750,0.032454
1774832292,545920,0.105038,3.238750,0.032454
1774832292,610152,0.105038,3.238750,0.032449
1774832292,674354,0.105160,3.238750,0.032474
1774832292,738555,0.105282,3.238750,0.032498
1774832292,802788,0.106382,3.237500,0.032835
1774832292,866989,0.105405,3.238750,0.032547
1774832292,931221,0.105405,3.238750,0.032537
1774832292,995423,0.105282,3.238750,0.032523
1774832293,59624,0.105282,3.238750,0.032508
1774832293,123856,0.105282,3.238750,0.032498
1774832293,188058,0.105282,3.238750,0.032489
1774832293,252290,0.105160,3.238750,0.032469
1774832293,316491,0.105038,3.237500,0.032464
1774832293,380693,0.105038,3.238750,0.032459
1774832293,444925,0.105038,3.238750,0.032454
1774832293,509127,0.105038,3.238750,0.032459
1774832293,573328,0.105038,3.238750,0.032454
1774832293,637560,0.105038,3.238750,0.032454
1774832293,701762,0.105038,3.238750,0.032454
1774832293,765963,0.105038,3.238750,0.032454
1774832293,830195,0.105405,3.238750,0.032533
1774832293,894397,0.105405,3.238750,0.032537
1774832293,958598,0.105282,3.238750,0.032518
1774832294,22830,0.105282,3.238750,0.032508
1774832294,87032,0.105282,3.238750,0.032498
1774832294,151234,0.105282,3.238750,0.032484
1774832294,215466,0.105160,3.238750,0.032469
1774832294,279667,0.105038,3.238750,0.032459
1774832294,343869,0.105038,3.238750,0.032454
1774832294,408101,0.105038,3.238750,0.032449
1774832294,472302,0.105038,3.238750,0.032445
1774832294,536504,0.105038,3.238750,0.032449
1774832294,600736,0.105038,3.238750,0.032445
1774832294,664937,0.105038,3.238750,0.032445
1774832294,729169,0.105038,3.238750,0.032445
1774832294,793371,0.105160,3.238750,0.032474
1774832294,857603,0.105405,3.238750,0.032542
1774832294,921805,0.105282,3.238750,0.032528
1774832294,986006,0.105282,3.238750,0.032518
1774832295,50238,0.105282,3.238750,0.032503
1774832295,114440,0.105282,3.238750,0.032493
1774832295,178641,0.105282,3.238750,0.032479
1774832295,242873,0.105160,3.238750,0.032469
1774832295,307075,0.105038,3.238750,0.032459
1774832295,371276,0.105038,3.238750,0.032454
1774832295,435509,0.105038,3.238750,0.032445
1774832295,499710,0.105038,3.238750,0.032449
1774832295,563912,0.105038,3.238750,0.032449
1774832295,628144,0.105038,3.238750,0.032449
1774832295,692345,0.105038,3.238750,0.032445
1774832295,756547,0.105038,3.238750,0.032445
1774832295,820779,0.106260,3.238750,0.032826
1774832295,884980,0.105405,3.238750,0.032537
1774832295,949182,0.105282,3.237500,0.032523
1774832296,13414,0.105282,3.238750,0.032513
1774832296,77615,0.105282,3.238750,0.032503
1774832296,141848,0.105282,3.238750,0.032484
1774832296,206049,0.105282,3.238750,0.032479
1774832296,270251,0.105160,3.238750,0.032464
1774832296,334483,0.105038,3.238750,0.032449
1774832296,398684,0.105038,3.237500,0.032449
1774832296,462886,0.105038,3.238750,0.032454
1774832296,527118,0.105038,3.238750,0.032449
1774832296,591319,0.105038,3.238750,0.032445
1774832296,655551,0.105038,3.238750,0.032445
1774832296,719753,0.105038,3.238750,0.032445
1774832296,783955,0.105160,3.238750,0.032459
1774832296,848187,0.105405,3.238750,0.032547
1774832296,912388,0.105405,3.238750,0.032537
1774832296,976620,0.105282,3.238750,0.032523
1774832297,40822,0.105282,3.238750,0.032508
1774832297,105023,0.105282,3.238750,0.032493
1774832297,169255,0.105282,3.238750,0.032484
1774832297,233457,0.105282,3.238750,0.032469
1774832297,297658,0.105160,3.238750,0.032464
1774832297,361890,0.105038,3.238750,0.032454
1774832297,426092,0.105038,3.238750,0.032454
1774832297,490294,0.105038,3.238750,0.032454
1774832297,554526,0.105038,3.237500,0.032454
1774832297,618727,0.105038,3.238750,0.032454
1774832297,682929,0.105038,3.238750,0.032454
1774832297,747161,0.105038,3.238750,0.032449
1774832297,811362,0.105282,3.238750,0.032503
1774832297,875564,0.105405,3.238750,0.032537
1774832297,939796,0.105282,3.238750,0.032523
1774832298,3997,0.105282,3.237500,0.032513
1774832298,68199,0.105282,3.238750,0.032498
1774832298,132431,0.105282,3.238750,0.032489
1774832298,196633,0.105160,3.238750,0.032479
1774832298,260865,0.105160,3.238750,0.032464
1774832298,325066,0.105038,3.238750,0.032454
1774832298,389268,0.105038,3.238750,0.032454
1774832298,453500,0.105038,3.238750,0.032449
1774832298,517701,0.105038,3.238750,0.032449
1774832298,581933,0.105160,3.238750,0.032464
1774832298,646135,0.105282,3.238750,0.032508
1774832298,710336,0.105282,3.238750,0.032493
1774832298,774569,0.105282,3.238750,0.032484
1774832298,838770,0.106504,3.238750,0.032870
1774832298,902972,0.105405,3.238750,0.032537
1774832298,967204,0.105282,3.238750,0.032528
1774832299,31405,0.105282,3.238750,0.032513
1774832299,95637,0.105282,3.238750,0.032498
1774832299,159839,0.105282,3.238750,0.032489
1774832299,224040,0.105282,3.238750,0.032474
1774832299,288272,0.105160,3.238750,0.032464
1774832299,352474,0.105038,3.238750,0.032459
1774832299,416675,0.105038,3.238750,0.032454
1774832299,480908,0.105038,3.238750,0.032454
1774832299,545109,0.105038,3.238750,0.032454
1774832299,609311,0.105038,3.238750,0.032454
1774832299,673543,0.105038,3.238750,0.032449
1774832299,737744,0.105038,3.238750,0.032454
1774832299,801946,0.106260,3.238750,0.032816
1774832299,866178,0.105405,3.238750,0.032542
1774832299,930379,0.105282,3.238750,0.032528
1774832299,994581,0.105282,3.238750,0.032518
1774832300,58813,0.105282,3.238750,0.032503
1774832300,123015,0.105282,3.238750,0.032489
1774832300,187216,0.105160,3.238750,0.032479
1774832300,251448,0.105160,3.238750,0.032464
1774832300,315680,0.105038,3.238750,0.032459
1774832300,379882,0.105038,3.238750,0.032454
1774832300,444083,0.105038,3.238750,0.032449
1774832300,508315,0.105038,3.238750,0.032454
1774832300,572517,0.105038,3.237500,0.032449
1774832300,636718,0.105038,3.238750,0.032449
1774832300,700950,0.105038,3.238750,0.032445
1774832300,765152,0.105038,3.238750,0.032449
1774832300,829354,0.105405,3.237500,0.032537
1774832300,893586,0.105405,3.238750,0.032537
1774832300,957787,0.105282,3.238750,0.032523
1774832301,21989,0.105282,3.238750,0.032508
1774832301,86221,0.105282,3.238750,0.032493
1774832301,150422,0.105160,3.238750,0.032479
1774832301,214624,0.105282,3.238750,0.032474
1774832301,278856,0.105038,3.238750,0.032459
1774832301,343057,0.105038,3.238750,0.032449
1774832301,407259,0.105038,3.238750,0.032445
1774832301,471491,0.105038,3.238750,0.032449
1774832301,535693,0.105038,3.238750,0.032445
1774832301,599894,0.105038,3.238750,0.032445
1774832301,664126,0.105038,3.238750,0.032440
1774832301,728328,0.105160,3.237500,0.032459
1774832301,792560,0.105771,3.238750,0.032674
1774832301,856761,0.105405,3.238750,0.032552
1774832301,920963,0.105405,3.238750,0.032537
1774832301,985195,0.105282,3.238750,0.032523
1774832302,49396,0.105282,3.238750,0.032508
1774832302,113598,0.105282,3.238750,0.032498
1774832302,177830,0.105282,3.238750,0.032489
1774832302,242032,0.105282,3.238750,0.032474
1774832302,306264,0.105160,3.238750,0.032464
1774832302,370465,0.105038,3.238750,0.032454
1774832302,434667,0.105038,3.238750,0.032459
1774832302,498899,0.105038,3.238750,0.032459
1774832302,563100,0.105038,3.238750,0.032454
1774832302,627332,0.105038,3.238750,0.032459
1774832302,691534,0.105038,3.238750,0.032454
1774832302,755735,0.105038,3.238750,0.032449
1774832302,819968,0.106382,3.238750,0.032840
1774832302,884169,0.105405,3.238750,0.032537
1774832302,948371,0.105282,3.237500,0.032523
1774832303,12603,0.105282,3.238750,0.032513
1774832303,76804,0.105282,3.238750,0.032503
1774832303,141006,0.105282,3.238750,0.032489
1774832303,205238,0.105160,3.238750,0.032474
1774832303,269439,0.105160,3.238750,0.032459
1774832303,333641,0.105038,3.238750,0.032454
1774832303,397873,0.105038,3.238750,0.032454
1774832303,462075,0.105038,3.238750,0.032449
1774832303,526276,0.105038,3.238750,0.032449
1774832303,590508,0.105038,3.238750,0.032449
1774832303,654710,0.105160,3.238750,0.032474
1774832303,718942,0.105282,3.238750,0.032508
1774832303,783143,0.105282,3.238750,0.032498
1774832303,847345,0.105405,3.237500,0.032562
1774832303,911577,0.105405,3.238750,0.032547
1774832303,975778,0.105405,3.238750,0.032537
1774832304,40010,0.105282,3.238750,0.032523
1774832304,104212,0.105282,3.238750,0.032508
1774832304,168414,0.105282,3.238750,0.032498
1774832304,232646,0.105282,3.238750,0.032484
1774832304,296847,0.105282,3.238750,0.032474
1774832304,361049,0.105282,3.238750,0.032469
1774832304,425281,0.105160,3.238750,0.032469
1774832304,489482,0.105160,3.238750,0.032469
1774832304,553714,0.105282,3.238750,0.032464
1774832304,617916,0.105282,3.238750,0.032469
1774832304,682117,0.105160,3.238750,0.032469
1774832304,746350,0.105038,3.238750,0.032459
1774832304,810551,0.105282,3.238750,0.032513
1774832304,874753,0.105405,3.238750,0.032542
1774832304,938985,0.105405,3.238750,0.032542
1774832305,3186,0.105405,3.237500,0.032542
1774832305,67388,0.105282,3.238750,0.032523
1774832305,131620,0.105282,3.238750,0.032508
1774832305,195821,0.105282,3.238750,0.032503
1774832305,260023,0.105282,3.238750,0.032508
1774832305,324255,0.105282,3.237500,0.032523
1774832305,388456,0.105405,3.238750,0.032547
1774832305,452658,0.105405,3.238750,0.032586
1774832305,516890,0.105771,3.238750,0.032664
1774832305,581092,0.106015,3.238750,0.032733
1774832305,645293,0.106015,3.237500,0.032772
1774832305,709525,0.106260,3.238750,0.032801
1774832305,773727,0.106260,3.237500,0.032831
1774832305,837959,0.107481,3.237500,0.033197
1774832305,902160,0.105771,3.237500,0.032664
1774832305,966392,0.105649,3.237500,0.032640
1774832306,30594,0.105649,3.238750,0.032616
1774832306,94796,0.105527,3.238750,0.032596
1774832306,159028,0.105405,3.238750,0.032576
1774832306,223229,0.105405,3.238750,0.032557
1774832306,287431,0.105405,3.238750,0.032537
1774832306,351663,0.105282,3.238750,0.032523
1774832306,415864,0.105282,3.238750,0.032518
1774832306,480066,0.105282,3.238750,0.032508
1774832306,544298,0.105282,3.238750,0.032503
1774832306,608499,0.105282,3.238750,0.032498
1774832306,672731,0.105282,3.238750,0.032493
1774832306,736933,0.105282,3.238750,0.032489
1774832306,801135,0.106382,3.238750,0.032850
1774832306,865367,0.105405,3.238750,0.032547
1774832306,929568,0.105282,3.238750,0.032533
1774832306,993770,0.105282,3.238750,0.032518
1774832307,58002,0.105282,3.238750,0.032503
1774832307,122203,0.105282,3.238750,0.032493
1774832307,186405,0.105282,3.238750,0.032484
1774832307,250637,0.105160,3.237500,0.032469
1774832307,314838,0.105038,3.238750,0.032459
1774832307,379040,0.105038,3.238750,0.032449
1774832307,443272,0.105038,3.238750,0.032449
1774832307,507474,0.105160,3.238750,0.032479
1774832307,571675,0.105282,3.238750,0.032498
1774832307,635907,0.105282,3.238750,0.032489
1774832307,700109,0.105282,3.238750,0.032479
1774832307,764341,0.105160,3.238750,0.032469
1774832307,828542,0.105405,3.238750,0.032533
1774832307,892774,0.105405,3.238750,0.032533
1774832307,956976,0.105282,3.238750,0.032523
1774832308,21177,0.105282,3.238750,0.032513
1774832308,85410,0.105282,3.238750,0.032493
1774832308,149611,0.105282,3.238750,0.032484
1774832308,213813,0.105160,3.238750,0.032469
1774832308,278045,0.105160,3.238750,0.032469
1774832308,342246,0.105038,3.238750,0.032449
1774832308,406448,0.105038,3.238750,0.032454
1774832308,470680,0.105282,3.238750,0.032513
1774832308,534881,0.105282,3.238750,0.032508
1774832308,599083,0.105282,3.238750,0.032489
1774832308,663315,0.105160,3.238750,0.032474
1774832308,727516,0.105160,3.238750,0.032469
1774832308,791749,0.106260,3.238750,0.032811
1774832308,855950,0.105405,3.238750,0.032552
1774832308,920152,0.105282,3.238750,0.032533
1774832308,984384,0.105282,3.237500,0.032523
1774832309,48585,0.105282,3.238750,0.032508
1774832309,112787,0.105282,3.238750,0.032493
1774832309,177019,0.105282,3.238750,0.032489
1774832309,241220,0.105160,3.238750,0.032474
1774832309,305422,0.105160,3.238750,0.032464
1774832309,369654,0.105160,3.238750,0.032464
1774832309,433856,0.105038,3.238750,0.032454
1774832309,498057,0.105038,3.238750,0.032459
1774832309,562289,0.105038,3.238750,0.032449
1774832309,626521,0.105038,3.238750,0.032454
1774832309,690723,0.105038,3.238750,0.032449
1774832309,754924,0.105038,3.238750,0.032454
1774832309,819156,0.106260,3.238750,0.032840
1774832309,883358,0.105405,3.238750,0.032537
1774832309,947559,0.105282,3.238750,0.032523
1774832310,11791,0.105282,3.238750,0.032513
1774832310,75993,0.105282,3.238750,0.032498
1774832310,140195,0.105282,3.238750,0.032489
1774832310,204427,0.105282,3.238750,0.032474
1774832310,268628,0.105160,3.238750,0.032464
1774832310,332830,0.105038,3.238750,0.032454
1774832310,397062,0.105038,3.238750,0.032454
1774832310,461263,0.105038,3.238750,0.032449
1774832310,525465,0.105038,3.237500,0.032449
1774832310,589697,0.105038,3.238750,0.032449
1774832310,653898,0.105282,3.238750,0.032498
1774832310,718130,0.105282,3.238750,0.032508
1774832310,782332,0.105282,3.238750,0.032493
1774832310,846534,0.105405,3.237500,0.032547
1774832310,910735,0.105282,3.238750,0.032537
1774832310,974967,0.105282,3.238750,0.032518
1774832311,39169,0.105282,3.238750,0.032508
1774832311,103401,0.105282,3.238750,0.032503
1774832311,167602,0.105282,3.238750,0.032489
1774832311,231804,0.105282,3.238750,0.032474
1774832311,296036,0.105038,3.238750,0.032464
1774832311,360237,0.105038,3.238750,0.032454
1774832311,424439,0.105038,3.238750,0.032454
1774832311,488671,0.105038,3.238750,0.032459
1774832311,552873,0.105038,3.238750,0.032454
1774832311,617105,0.105038,3.238750,0.032454
1774832311,681306,0.105038,3.238750,0.032449
1774832311,745508,0.105038,3.238750,0.032449
1774832311,809740,0.105282,3.238750,0.032503
1774832311,873941,0.105405,3.237500,0.032547
1774832311,938173,0.105282,3.238750,0.032533
1774832312,2375,0.105282,3.238750,0.032513
1774832312,66576,0.105282,3.237500,0.032503
1774832312,130809,0.105282,3.237500,0.032493
1774832312,195010,0.105282,3.238750,0.032479
1774832312,259212,0.105282,3.238750,0.032469
1774832312,323444,0.105038,3.238750,0.032454
1774832312,387645,0.105038,3.238750,0.032454
1774832312,451847,0.105038,3.238750,0.032454
1774832312,516079,0.105038,3.238750,0.032454
1774832312,580280,0.105038,3.238750,0.032454
1774832312,644482,0.105160,3.238750,0.032464
1774832312,708714,0.105282,3.238750,0.032508
1774832312,772916,0.105282,3.238750,0.032498
1774832312,837117,0.106382,3.238750,0.032865
1774832312,901349,0.105405,3.238750,0.032533
1774832312,965551,0.105282,3.238750,0.032523
1774832313,29783,0.105282,3.238750,0.032508
1774832313,93984,0.105282,3.238750,0.032498
1774832313,158186,0.105282,3.238750,0.032484
1774832313,222418,0.105282,3.238750,0.032474
1774832313,286619,0.105160,3.238750,0.032464
1774832313,350851,0.105038,3.238750,0.032454
1774832313,415053,0.105038,3.238750,0.032449
1774832313,479255,0.105038,3.238750,0.032454
1774832313,543487,0.105282,3.237500,0.032513
1774832313,607688,0.105282,3.238750,0.032503
1774832313,671890,0.105282,3.238750,0.032493
1774832313,736122,0.105282,3.238750,0.032479
1774832313,800323,0.105160,3.238750,0.032493
1774832313,864555,0.105405,3.238750,0.032542
1774832313,928757,0.105282,3.237500,0.032528
1774832313,992958,0.105282,3.238750,0.032513
1774832314,57190,0.105282,3.238750,0.032508
1774832314,121392,0.105282,3.237500,0.032489
1774832314,185594,0.105282,3.238750,0.032474
1774832314,249826,0.105038,3.238750,0.032464
1774832314,314027,0.105038,3.238750,0.032454
1774832314,378229,0.105038,3.238750,0.032449
1774832314,442461,0.105038,3.238750,0.032449
1774832314,506662,0.105038,3.238750,0.032449
1774832314,570864,0.105038,3.238750,0.032449
1774832314,635096,0.105038,3.238750,0.032445
1774832314,699297,0.105038,3.238750,0.032445
1774832314,763499,0.105038,3.238750,0.032445
1774832314,827731,0.105405,3.238750,0.032533
1774832314,891933,0.105405,3.238750,0.032542
1774832314,956134,0.105282,3.238750,0.032523
1774832315,20366,0.105282,3.238750,0.032513
1774832315,84568,0.105282,3.238750,0.032498
1774832315,148800,0.105282,3.238750,0.032489
1774832315,213001,0.105160,3.238750,0.032474
1774832315,277233,0.105160,3.238750,0.032464
1774832315,341435,0.105038,3.238750,0.032449
1774832315,405636,0.105038,3.238750,0.032449
1774832315,469869,0.105038,3.238750,0.032449
1774832315,534070,0.105038,3.238750,0.032449
1774832315,598272,0.105160,3.238750,0.032489
1774832315,662504,0.105282,3.237500,0.032518
1774832315,726705,0.105282,3.238750,0.032503
1774832315,790907,0.106382,3.238750,0.032831
1774832315,855139,0.105405,3.238750,0.032537
1774832315,919340,0.105282,3.238750,0.032533
1774832315,983572,0.105282,3.238750,0.032513
1774832316,47774,0.105282,3.238750,0.032503
1774832316,111976,0.105282,3.238750,0.032489
1774832316,176208,0.105160,3.238750,0.032479
1774832316,240409,0.105160,3.238750,0.032469
1774832316,304611,0.105038,3.238750,0.032454
1774832316,368843,0.105038,3.238750,0.032454
1774832316,433044,0.105038,3.238750,0.032449
1774832316,497246,0.105038,3.238750,0.032449
1774832316,561478,0.105038,3.238750,0.032449
1774832316,625679,0.105038,3.238750,0.032454
1774832316,689881,0.105038,3.238750,0.032449
1774832316,754113,0.105038,3.238750,0.032445
1774832316,818315,0.106382,3.238750,0.032835
1774832316,882516,0.105405,3.238750,0.032537
1774832316,946748,0.105282,3.238750,0.032528
1774832317,10950,0.105282,3.238750,0.032513
1774832317,75182,0.105282,3.238750,0.032498
1774832317,139383,0.105282,3.238750,0.032489
1774832317,203615,0.105282,3.238750,0.032474
1774832317,267817,0.105160,3.238750,0.032469
1774832317,332018,0.105038,3.238750,0.032459
1774832317,396250,0.105038,3.238750,0.032454
1774832317,460452,0.105038,3.238750,0.032454
1774832317,524654,0.105038,3.238750,0.032454
1774832317,588886,0.105038,3.237500,0.032449
1774832317,653087,0.105160,3.238750,0.032484
1774832317,717289,0.105282,3.238750,0.032513
1774832317,781521,0.105282,3.238750,0.032498
1774832317,845722,0.105405,3.238750,0.032542
1774832317,909924,0.105282,3.237500,0.032523
1774832317,974156,0.105282,3.238750,0.032513
1774832318,38357,0.105282,3.238750,0.032503
1774832318,102590,0.105282,3.238750,0.032489
1774832318,166791,0.105282,3.238750,0.032479
1774832318,230993,0.105160,3.238750,0.032469
1774832318,295225,0.105038,3.238750,0.032454
1774832318,359426,0.105038,3.238750,0.032449
1774832318,423628,0.105160,3.238750,0.032484
1774832318,487860,0.105282,3.238750,0.032513
1774832318,552061,0.105282,3.238750,0.032498
1774832318,616263,0.105282,3.238750,0.032484
1774832318,680495,0.105282,3.238750,0.032474
1774832318,744696,0.105038,3.238750,0.032459
1774832318,808898,0.105405,3.238750,0.032547
1774832318,873130,0.105405,3.238750,0.032537
1774832318,937362,0.105282,3.238750,0.032528
1774832319,1564,0.105282,3.238750,0.032513
1774832319,65765,0.105282,3.238750,0.032498
1774832319,129997,0.105282,3.238750,0.032489
1774832319,194199,0.105282,3.238750,0.032474
1774832319,258400,0.105038,3.237500,0.032464
1774832319,322632,0.105038,3.238750,0.032454
1774832319,386834,0.105038,3.238750,0.032454
1774832319,451036,0.105038,3.238750,0.032449
1774832319,515268,0.105038,3.238750,0.032449
1774832319,579469,0.105038,3.238750,0.032445
1774832319,643671,0.105038,3.238750,0.032445
1774832319,707903,0.105282,3.238750,0.032518
1774832319,772104,0.105282,3.238750,0.032508
1774832319,836336,0.106382,3.237500,0.032865
1774832319,900538,0.105282,3.238750,0.032533
1774832319,964739,0.105282,3.238750,0.032523
1774832320,28971,0.105282,3.238750,0.032508
1774832320,93173,0.105282,3.238750,0.032493
1774832320,157375,0.105282,3.238750,0.032484
1774832320,221607,0.105282,3.238750,0.032479
1774832320,285808,0.105038,3.238750,0.032459
1774832320,350010,0.105038,3.238750,0.032454
1774832320,414242,0.105038,3.238750,0.032449
1774832320,478443,0.105038,3.238750,0.032449
1774832320,542645,0.105038,3.238750,0.032449
1774832320,606877,0.105038,3.238750,0.032449
1774832320,671078,0.105282,3.238750,0.032489
1774832320,735280,0.105282,3.238750,0.032508
1774832320,799512,0.105282,3.238750,0.032508
1774832320,863744,0.105405,3.238750,0.032542
1774832320,927946,0.105282,3.238750,0.032537
1774832320,992147,0.105282,3.238750,0.032518
1774832321,56379,0.105282,3.238750,0.032503
1774832321,120581,0.105282,3.237500,0.032493
1774832321,184782,0.105160,3.238750,0.032484
1774832321,249014,0.105160,3.238750,0.032469
1774832321,313216,0.105038,3.238750,0.032459
1774832321,377417,0.105038,3.238750,0.032454
1774832321,441650,0.105038,3.238750,0.032454
1774832321,505851,0.105038,3.238750,0.032454
1774832321,570053,0.105038,3.238750,0.032449
1774832321,634285,0.105038,3.238750,0.032449
1774832321,698486,0.105282,3.238750,0.032503
1774832321,762718,0.105282,3.238750,0.032498
1774832321,826920,0.105282,3.237500,0.032537
1774832321,891121,0.105405,3.238750,0.032542
1774832321,955353,0.105282,3.237500,0.032523
1774832322,19555,0.105282,3.238750,0.032513
1774832322,83756,0.105282,3.238750,0.032503
1774832322,147989,0.105282,3.238750,0.032493
1774832322,212190,0.105282,3.238750,0.032474
1774832322,276392,0.105038,3.238750,0.032464
